currentloss,rollingmeanloss,rollingstdloss,consecutivehigh,is_leak
0.09389325089652954,0.09265189361731752,0.002279366727093479,0.0,0
0.08902417927683733,0.09231193572382464,0.002639815279760924,0.0,0
0.09513275110470454,0.09229597553261384,0.002622413933638238,0.0,0
0.09182735292945618,0.09182034755589134,0.002442437931056959,0.0,0
0.09785029973400364,0.09354556678830624,0.002985497208865412,0.0,0
0.09302092343623819,0.09337110129624795,0.002985570072494643,0.0,0
0.09803059313004757,0.09517238406689002,0.0024964045463917433,0.0,0
0.1004710300995128,0.09624003986585168,0.0032721495313717598,0.0,0
0.09331695476283315,0.09653796023252706,0.002903916340900181,0.0,0
0.051214585231617614,0.051214585231617614,0.0,0.0,0
0.044633532612315494,0.04792405892196655,0.00329052630965106,0.0,0
0.04931920387840234,0.048389107240778474,0.002766028827398012,0.0,0
0.042438728817317334,0.04690151263491319,0.0035180960390097534,0.0,0
0.04463635156450989,0.04644848042083253,0.003274530888499328,0.0,0
0.04544581458859638,0.045294726292228284,0.0022470693561200735,0.0,0
0.04611182661347466,0.04559038509246012,0.0022378565046901945,0.0,0
0.05298483335719606,0.046323510988218866,0.0035532074632427945,0.0,0
0.05069985898425752,0.0479757370216069,0.0032722485029188352,0.0,0
0.042917668883703866,0.047632000485445705,0.003670962689797082,0.0,0
0.051149520335284825,0.04877274163478339,0.003700457285765617,0.0,0
0.04469260658828281,0.04848889762974502,0.003940332898879331,0.0,0
0.05245950160386861,0.048383831279079526,0.003824347785798212,0.0,0
0.05143956214364923,0.048531771910957866,0.00392408599718272,0.0,0
0.04751896033314288,0.04945203020084567,0.0029074219665340953,0.0,0
0.05184526858245869,0.04959117985028044,0.0030004938436011923,0.0,0
0.05893189923522211,0.052439038379668304,0.003680118045266325,0.0,0
0.04567120100009649,0.05108137825891388,0.004567348096452129,0.0,0
0.04678748599942916,0.05015096303006986,0.004863829678787669,0.0,0
0.05629756753085067,0.05190668446961143,0.005171551325227999,0.0,0
0.055622174366301964,0.05266206562638008,0.005379085523554098,0.0,0
0.055302283972083706,0.0519361425737524,0.004683971037213824,0.0,0
0.05060987622031094,0.05292387761779529,0.0036695860889230116,0.0,0
0.047787352039671604,0.053123850825843776,0.0033423930595058737,0.0,0
0.05158101749929294,0.05218054081953223,0.002956912069406321,0.0,0
0.05337675408006211,0.05173145676228426,0.002541430588194337,0.0,0
0.05244002747374416,0.05115900546261635,0.0019187032189208612,0.0,0
0.05152639703656221,0.0513423096258666,0.0019011860389774324,0.0,0
0.05566629256832805,0.05291809773159789,0.0015307583774224211,0.0,0
0.04807321914926087,0.05221653806159149,0.002487578787790025,0.0,0
0.05214553935280172,0.051970295116139396,0.0024205785586724447,0.0,0
0.0554946392922061,0.052581217479831785,0.0028153232675776573,0.0,0
0.04941933595992225,0.0521598052645038,0.003086328978157983,0.0,0
0.0514636131671629,0.05131926938427077,0.002541017914215174,0.0,0
0.05456376446114925,0.05261737844664845,0.0021839565329171643,0.0,0
0.054555096486707325,0.05309928987342956,0.002289945704349091,0.0,0
0.04978003137445622,0.051956368289879595,0.002234622386828972,0.0,0
0.05421896899623839,0.052916294897142814,0.0019515747239136486,0.0,0
0.05581963704703461,0.05378749967311717,0.0020768891225778764,0.0,0
0.059487508921029365,0.05477224856509318,0.0031178905895274025,0.0,0
0.04796342086322243,0.053453913440396204,0.004152809911009265,0.0,0
0.057078089482583,0.05491352506202156,0.003878506488464089,0.0,0
0.05759182221256536,0.05558809570528696,0.003990731828615088,0.0,0
0.05813095717873137,0.05605035973162631,0.004122470025835478,0.0,0
0.060208351261870637,0.056194528199794556,0.004250759269797795,0.0,0
0.05431964150047842,0.05746577232724576,0.001898869971328459,0.0,0
0.052227572847271246,0.0564956690001834,0.0028499638354946514,0.0,0
0.05376925962549155,0.05573115648276864,0.0029638093253483767,0.0,0
0.06737451724053764,0.0575798684951299,0.005597159179746058,0.0,0
0.0594947853975725,0.05743715532227027,0.00553709498305288,0.0,0
0.05411395934811064,0.057396018891796706,0.005560816168168012,0.0,0
0.056790019742777906,0.05830850827089805,0.004982059782848269,0.0,0
0.05318451435300024,0.05819155921639979,0.005092872438977035,0.0,0
0.053271008864048335,0.05537085754110192,0.0024409037830388516,0.0,0
0.05718635892776845,0.05490917224714111,0.001732833180463867,0.0,0
0.06781626056211101,0.05764963248994119,0.005355810072442663,0.0,0
0.047326783267890665,0.055756985194963735,0.006801988249483641,0.0,0
0.05430985731527931,0.05598205378741955,0.006731396797714796,0.0,0
0.053793064721017095,0.05608646495881331,0.006692472104299854,0.0,0
0.06053860893910342,0.0567569149610803,0.006932679389453246,0.0,0
0.05828375175098803,0.05828375175098803,0.0,0.0,0
0.0625794903636171,0.06043162105730256,0.002147869306314533,0.0,0
0.05937801312586183,0.06008041841348899,0.0018227035685254318,0.0,0
0.04887036650547701,0.057277905436486,0.005104304377958572,0.0,0
0.05267333228473386,0.056356990806135564,0.0049229537446386275,0.0,0
0.05620542551237247,0.055941325558412455,0.004829576465242032,0.0,0
0.05765785324752286,0.05495699813519361,0.0037592759173548413,0.0,0
0.049559323926090575,0.052993260295239354,0.0034919610225081937,0.0,0
0.04501895858486656,0.052222978711117266,0.004573697079732931,0.0,0
0.0682563200038932,0.05533957625494914,0.007910661644945487,0.0,0
0.057518874038541994,0.05560226596018304,0.007956726120595971,0.0,0
0.059208991397379056,0.05591249359015428,0.0080603880323757,0.0,0
0.06179202848491472,0.05835903450191911,0.007604309696428176,0.0,0
0.05796668143412857,0.060948579071771515,0.0039444959083963305,0.0,0
0.06379983901984872,0.06005728287496261,0.002389552303886625,0.0,0
0.0471763951522074,0.05798878709769569,0.005772870625046115,0.0,0
0.056140233554022104,0.0573750355290243,0.005773646559986697,0.0,0
0.06510280226069462,0.058037190284180286,0.0063983010289619495,0.0,0
0.06362165313276981,0.059168184623908535,0.006774611326311378,0.0,0
0.05755891358984104,0.057919999537906997,0.006369057919127528,0.0,0
0.06700938900064017,0.061886598307593556,0.004274270241723897,0.0,0
0.05688414057132274,0.06203537971105368,0.004080199173776739,0.0,0
0.06805660613960814,0.06262614048683637,0.004654916145824799,0.0,0
0.06430389995659672,0.06276258985160177,0.004691949720270555,0.0,0
0.05775782989552849,0.06280237311273924,0.004648299106750846,0.0,0
0.06604190201401772,0.06260887571541476,0.004486463675020996,0.0,0
0.04981197874233089,0.06119444334961639,0.006657727339250916,0.0,0
0.057883040410533056,0.05915973020380137,0.005741123408513453,0.0,0
0.07355911729787462,0.06101077367205696,0.008106177232104368,0.0,0
0.06007835965379665,0.061474879623710586,0.007971967481216008,0.0,0
0.0633608548134801,0.060938670183603064,0.007733342533373067,0.0,0
0.059899644730869894,0.06295620338131086,0.005584747874976408,0.0,0
0.06222975854489883,0.06382554700818402,0.005039027525219946,0.0,0
0.06210532306221047,0.06153478816105118,0.0013370034675338604,0.0,0
0.07818187551829155,0.06515549133395017,0.006609005485133633,0.0,0
0.05166436431962069,0.06281619323517829,0.008600267175084844,0.0,0
0.07327175562971844,0.065490615414948,0.009326015625594106,0.0,0
0.07050700607909538,0.0671460649217873,0.009334894318245416,0.0,0
0.06005424753167693,0.0667358498156806,0.009589000708076353,0.0,0
0.05030509742666196,0.06116049419735468,0.00941572983074454,0.0,0
0.0636391601873979,0.06355545337091012,0.008131026951723639,0.0,0
0.07090030165879346,0.06308116257672512,0.007602414148789017,0.0,0
0.06339151778792548,0.06165806491849115,0.006690450483481761,0.0,0
0.07115998574532638,0.06387921256122103,0.007574396653130618,0.0,0
0.07579820172670991,0.06897783342123062,0.0047892264712567564,0.0,0
0.0625997327922325,0.06876994794219755,0.005032814418175035,0.0,0
0.05260653667355866,0.06511119494515058,0.00795526485106939,0.0,0
0.06597208668708472,0.06562730872498243,0.007910539452539092,0.0,0
0.06327392340547762,0.06405009625701268,0.007421227442356284,0.0,0
0.07863665254749007,0.06461778642116871,0.008348788719708362,0.0,0
0.07294514203119408,0.06668686826896103,0.008858647503698157,0.0,0
0.05805739590278954,0.0677770401148072,0.007247728750285027,0.0,0
0.06685637313583226,0.0679538974045567,0.007212229038151531,0.0,0
0.07047901587863875,0.06939491589918895,0.006843575580944719,0.0,0
0.0739086507637218,0.06844931554243527,0.005738744455676665,0.0,0
0.08848490022512027,0.07155726718122053,0.009975783883511863,0.0,0
0.06775156692927188,0.073496101386517,0.007886986242513846,0.0,0
0.08141291656466718,0.07640741007228398,0.007579368574636678,0.0,0
0.07136208859888694,0.0765840246163336,0.007448323133696276,0.0,0
0.06087381585873106,0.07397705763533548,0.009829132589154707,0.0,0
0.0411508487584501,0.0411508487584501,0.0,0.0,0
0.052159211628053884,0.04665503019325199,0.005504181434801893,0.0,0
0.053158780429254426,0.04882294693858613,0.0054403187597369335,0.0,0
0.05310618967783729,0.04989375762339892,0.005063369206742375,0.0,0
0.04980685764134304,0.049876377626987746,0.00452894849122073,0.0,0
0.05148247352283736,0.0519427025798652,0.001237179705395598,0.0,0
0.0518101969269075,0.05187289963963593,0.0012328331148220028,0.0,0
0.051675906026686876,0.05157632475912242,0.0010530832089330267,0.0,0
0.03960518171553681,0.048876123166662316,0.0046916363270299785,0.0,0
0.05012551548959665,0.048939854736313036,0.004705989015604139,0.0,0
0.05192008390899848,0.04902737681354526,0.004756263620386444,0.0,0
0.057720311661807605,0.050209399760525276,0.005898260004271117,0.0,0
0.04953624540210562,0.049781467635609034,0.005853788893252182,0.0,0
0.044947268340514136,0.0508498849606045,0.004133747254724132,0.0,0
0.05614114434512101,0.05205301073170937,0.00459727067873796,0.0,0
0.04770989147155526,0.051210972244220734,0.004918828310961538,0.0,0
0.05285165788057394,0.050237241487973996,0.003912900498077225,0.0,0
0.05253273611893923,0.050836539631340716,0.003988384643046316,0.0,0
0.05301772894573468,0.052450631752384826,0.002704945985287962,0.0,0
0.05712766716911148,0.05264793631718292,0.0029881029283593164,0.0,0
0.04779491819873164,0.0526649416626182,0.002960062418398207,0.0,0
0.05963211728211726,0.054021033542926866,0.0040772930930156655,0.0,0
0.05082345211511046,0.053679176742161105,0.004255508482799333,0.0,0
0.045000826300109466,0.05207579621303606,0.005523927404259752,0.0,0
0.05735982509220145,0.052122227797654054,0.005567003707856214,0.0,0
0.054115070619758024,0.05338625828185933,0.005142267986795481,0.0,0
0.05114130464260995,0.05168809575395787,0.004094505649661287,0.0,0
0.11146620983779001,0.06381664729849379,0.024170193977420498,0.0,1
0.0835600884931774,0.07152849973710737,0.023062508080087946,0.0,1
0.0876351038846577,0.07758355549559862,0.022515546848793633,0.0,1
0.07369899185972129,0.08150033974359128,0.0196079744366832,0.0,1
0.08332914250881011,0.08793790731683129,0.012623988541973632,0.0,1
0.09867074454681031,0.08537881425863536,0.008070854014592828,0.0,1
0.07707947427342647,0.08408269141468518,0.008750600336793412,0.0,1
0.08106366407717706,0.08276840345318906,0.008610727713156206,0.0,1
0.08280651691417062,0.08458990846407892,0.007374021727812816,0.0,1
0.08885347408567613,0.08569477477945212,0.007514862545020323,0.0,1
0.08351773960584641,0.08266417379125934,0.0038159343377027347,0.0,1
0.1037925966133143,0.0880067982592369,0.008310354692336321,0.0,1
0.08188590755988735,0.08817124695577896,0.008178422211851204,0.0,1
0.0971459882542537,0.09103914122379557,0.008307520865686776,0.0,1
0.09954013517861332,0.09317647344238301,0.008828627605548202,0.0,1
0.09796723347648433,0.0960663722165106,0.007451523263642186,0.0,1
0.08859566721968445,0.09302698633778464,0.0067461626405512605,0.0,1
0.07994601171964123,0.09263900716973542,0.007399853691997507,0.0,1
0.08863570334285388,0.09093695018745544,0.0071416769248450925,0.0,1
0.07993563517003181,0.08701605018573913,0.006710657233051563,0.0,1
0.10241261305317903,0.08790512610107808,0.008226032521755426,0.0,1
0.08243023738884564,0.08667204013491031,0.00848802815287431,0.0,1
0.11571279563509841,0.09382539691800175,0.013435077707759126,0.0,1
0.08417036491958942,0.09293232923334885,0.013891043438901267,0.0,1
0.10546187502953833,0.09803757720525016,0.012826247433427645,0.0,1
0.07667911660337504,0.09289087791528935,0.015014416064718074,0.0,1
0.08329010136212492,0.09306285070994522,0.014898090386436292,0.0,1
0.08310804722397057,0.08654190102771966,0.009830866384540468,0.0,1
0.10039282676025067,0.08978639339585191,0.01110693455328716,0.0,1
0.11118063266938917,0.09093014492382208,0.012823976666476548,0.0,1
0.09036790233790454,0.09366790207072798,0.010789065068575117,0.0,1
0.11382100111366131,0.09977408202103526,0.011781690123482829,0.0,1
0.10043396039954364,0.10323926465614988,0.00844609236242201,0.0,1
0.050289073419874375,0.050289073419874375,0.0,0.0,0
0.04643805339355661,0.04836356340671549,0.001925510013158882,0.0,0
0.040892444639875396,0.045873190484435465,0.003856895183680943,0.0,0
0.04306800364344535,0.045171893774187934,0.0035541780443357016,0.0,0
0.06415132937162267,0.048967780893674887,0.008230478804554327,0.0,0
0.04848421053622326,0.04860680831694466,0.008204150499669653,0.0,0
0.04621425533113784,0.04856204870446091,0.008216461791595867,0.0,0
0.05567024490869499,0.05151760875822482,0.007557488636804294,0.0,0
0.046057201651839026,0.05211544835990356,0.006960047854752356,0.0,0
0.04034793885545704,0.04735477025667043,0.004949806034546729,0.0,0
0.051077720232703176,0.04787347219596642,0.005171892527266878,0.0,0
0.05311372119349793,0.049253365368438426,0.005457637669952429,0.0,0
0.0499019718680794,0.048099710760315315,0.004505969313375617,0.0,0
0.04744549484569036,0.04837736939908558,0.004413376953575002,0.0,0
0.04906564926521027,0.05012091148103622,0.001907446462327503,0.0,0
0.054097968094945215,0.05072496105348464,0.002500754963059106,0.0,0
0.03885983980113111,0.04787418477501128,0.0050141634856339995,0.0,0
0.049903557932229156,0.047874501987841225,0.005014291808752845,0.0,0
0.05026433841356713,0.04843827070141658,0.005092223618780056,0.0,0
0.0477735820422413,0.04817985725682279,0.005086610394514238,0.0,0
0.05757820945122436,0.04887590552807861,0.006004175191081971,0.0,0
0.04283218585543984,0.04967037473894036,0.004760245095074271,0.0,0
0.050615882825420025,0.04981283971757853,0.0047757260519248265,0.0,0
0.05720948849916139,0.05120186973469738,0.00563732803371408,0.0,0
0.04723259402006946,0.051093672130263015,0.005706851958601269,0.0,0
0.053425362137101196,0.050263102667438386,0.004955383380630004,0.0,0
0.04754391059737259,0.05120544761582493,0.003755383684350723,0.0,0
0.05577418130406483,0.052237107311553885,0.0041404991321446535,0.0,0
0.05858776538717999,0.05251276268915761,0.004493217537557822,0.0,0
0.05034499693287498,0.05313524327171872,0.0038942685069432315,0.0,0
0.04687468110040466,0.051825107064379414,0.004612045562584567,0.0,0
0.06222636571687433,0.05476159808827976,0.00553348826792887,0.0,0
0.05161096285631113,0.05392895439872901,0.005630846509785562,0.0,0
0.061317278231597064,0.05447485696761243,0.006163195976820275,0.0,0
0.05133152629395453,0.05467216283982834,0.006042434261534845,0.0,0
0.05980101340843575,0.057257429301434556,0.004788349033138245,0.0,0
0.0626132721675145,0.05733481059156259,0.0048704459077363,0.0,0
0.04482011685795118,0.055976641391890604,0.006829908127873867,0.0,0
0.04830376196516396,0.053373938138603985,0.0067781794148000975,0.0,0
0.055878920278338115,0.0542834169354807,0.0067481302871755505,0.0,0
0.049415644968496715,0.05220634324749289,0.006314530377169988,0.0,0
0.056270959482584024,0.0509378807105068,0.004461802751680335,0.0,0
0.05411259001545317,0.05279637534200719,0.0033142164115582125,0.0,0
0.06640218767777219,0.05641606048452884,0.005555971630966329,0.0,0
0.057117290742352625,0.05666373457733174,0.005554108313900001,0.0,0
0.05735228064341996,0.058251061712316386,0.0042327733544992915,0.0,0
0.04795010757466925,0.05658689133073345,0.005965289387176868,0.0,0
0.05748049116339253,0.05726047156032131,0.005836628982512034,0.0,0
0.056040443547369166,0.05518812273424071,0.003654464007020341,0.0,0
0.0726238404831341,0.058289432682397,0.007987083111323224,0.0,0
0.05334140976162431,0.05748725850603788,0.008238382644307913,0.0,0
0.06379082288986328,0.06065540156907667,0.006898503702747306,0.0,0
0.06232093202571758,0.06162348974154168,0.006722421122685415,0.0,0
0.05581352074261438,0.061578105180590724,0.0067606177960894045,0.0,0
0.06528946796202416,0.06011123067636874,0.004680536426305808,0.0,0
0.04802193988393911,0.0590473367008317,0.006390590440329759,0.0,0
0.050499762290645886,0.05638912458098823,0.0066246228508781806,0.0,0
0.05753753275655805,0.05543244472715632,0.006016385287606114,0.0,0
0.06281172308203813,0.05683208519504107,0.006715623910809526,0.0,0
0.06450969481587612,0.056676130565811465,0.0065237225500164985,0.0,0
0.026940017670628213,0.026940017670628213,0.0,0.0,0
0.03866807745759365,0.032804047564110934,0.00586402989348272,0.0,0
0.028194649417539075,0.03126758151525365,0.00525794829120842,0.0,0
0.028988287311068582,0.03069775796420738,0.004659250134168276,0.0,0
0.02582414586362809,0.02972303554409152,0.0046007852194276284,0.0,0
0.028071254688054586,0.0299492829475768,0.004484715715649174,0.0,0
0.025302922667542613,0.02727625198956659,0.00144285750388095,0.0,0
0.027286947216209504,0.027094711549300675,0.0013712085747569248,0.0,0
0.017401692938458977,0.024777392674778752,0.0038189059053850877,0.0,0
0.03354567402178513,0.02632169830641016,0.0052303513781270326,0.0,0
0.026978073906892375,0.02610306215017772,0.005175205314684083,0.0,0
0.022558741738060176,0.02555422596428123,0.005372701898356289,0.0,0
0.02387780624609956,0.024872397770259243,0.0053256593985499,0.0,0
0.032513950562054555,0.027894849294978357,0.004443401229606454,0.0,0
0.031619466773366176,0.02750960784529457,0.003997948794839414,0.0,0
0.02646231599639578,0.02740645626319525,0.004016940713414579,0.0,0
0.023591127692725727,0.02761293345412836,0.0037821236179425826,0.0,0
0.027736970557129228,0.02838476631633429,0.0033047806406433173,0.0,0
0.03180450476165618,0.02824287715625462,0.0031353360663387213,0.0,0
0.027372220434084948,0.02739342788839837,0.002641988896138208,0.0,0
0.024381394561963227,0.026977243601511863,0.002906539359357072,0.0,0
0.03150350097635883,0.028559718258238487,0.002783521148372002,0.0,0
0.030364659847970477,0.029085256116406732,0.00282630147287915,0.0,0
0.03294322373294011,0.029312999910663516,0.003071487093718975,0.0,0
0.0268814791733213,0.029214851658510788,0.0031390338499871144,0.0,0
0.026090741938553368,0.029556721133828817,0.0026488128625563553,0.0,0
0.022511922014962438,0.027758405341549542,0.003598627303023031,0.0,0
0.023775905924621612,0.026440654556879765,0.003609321147568249,0.0,0
0.020419154017521424,0.023935840613796028,0.0023554445075240496,0.0,0
0.030298326327867473,0.024619210044705263,0.0033826044162160343,0.0,0
0.027102785081847748,0.02482161867336414,0.0034930776048850785,0.0,0
0.029375925643043782,0.026194419398980408,0.003660384130872775,0.0,0
0.030083299914464373,0.027455898196948957,0.0036962034678075027,0.0,0
0.028053581409353257,0.028982783675315326,0.0012242679962012582,0.0,0
0.03093287907712992,0.029109694225167813,0.001377377856638359,0.0,0
0.02382152501747614,0.028453442212293494,0.002500782459048252,0.0,0
0.030447309074314005,0.02866771889854754,0.002613982457076242,0.0,0
0.02984489853380894,0.028620038622416456,0.0025897890519075905,0.0,0
0.027422969000335536,0.028493916140612908,0.0026293574945487454,0.0,0
0.030627616087607647,0.028432863542708454,0.002574999119621035,0.0,0
0.0315239444849421,0.02997334743620165,0.0013840511259945666,0.0,0
0.03430609747100124,0.03074510511553909,0.0022426779192923026,0.0,0
0.031028441626672208,0.030981813734111747,0.0021971697288386345,0.0,0
0.03731490167225686,0.03296020026849601,0.002530230609356062,0.0,0
0.021917286985543634,0.0312181344480832,0.0051641330905241875,0.0,0
0.027285617757102875,0.03037046910251536,0.005387389682193901,0.0,0
0.03231813472266908,0.029972876552848932,0.005150411041351811,0.0,0
0.030878464023025142,0.029942881032119516,0.005144609642317649,0.0,0
0.027352190836210925,0.02795033886491033,0.0036013582935101357,0.0,0
0.025965946517183872,0.028760070771238377,0.0024129101517100966,0.0,0
0.02580796119912867,0.02846453945964354,0.0026538621838864155,0.0,0
0.026058837319995042,0.027212679979108728,0.0019139680244865068,0.0,0
0.03250133608124328,0.027537254390752365,0.002542500185263621,0.0,0
0.02657444073602217,0.02738170437071461,0.0025726763702873475,0.0,0
0.02787402907098481,0.027763320881474797,0.0024739917556617966,0.0,0
0.04190566009819013,0.03098286066128709,0.0059153752391499816,0.0,0
0.03564332983701669,0.03289975916469142,0.005550851985241754,0.0,0
0.03048725268633379,0.032496942485709515,0.005637551400753252,0.0,0
0.027950147806414822,0.03277208389978805,0.00536896134969478,0.0,0
0.03398237462670576,0.033993753010932236,0.004777870138977473,0.0,0
0.07976535514471156,0.07976535514471156,0.0,0.0,0
0.08256717980169496,0.08116626747320327,0.0014009123284917033,0.0,0
0.09652499984398805,0.08628584493013153,0.00732997386828376,0.0,0
0.09568423711196125,0.08863544297558895,0.007540439019575999,0.0,0
0.09905488221798892,0.09071933082406894,0.007928236294821546,0.0,0
0.08955059621170285,0.09267637903746721,0.00594156246445312,0.0,0
0.08368206812544501,0.09289935670221723,0.005567116794062934,0.0,0
0.0978083123419905,0.09315601920181771,0.005754774123837946,0.0,0
0.0960561525163804,0.09323040228270153,0.005789271963026628,0.0,0
0.10054629501151009,0.09352868484140577,0.006111157121006853,0.0,0
0.09172558570104072,0.09396368273927334,0.005885763642835674,0.0,0
0.0866104672434959,0.09454936256288352,0.004896001288352859,0.0,0
0.08939706402358207,0.09286711289920183,0.004932134426357924,0.0,0
0.09456022049482124,0.09256792649489001,0.004772396193236885,0.0,0
0.09872907647123227,0.09220448278683444,0.004183868433052631,0.0,0
0.09293023646816102,0.0924454129402585,0.0041840390681374875,0.0,0
0.10274918573994088,0.0956731566395475,0.004638111906806713,0.0,0
0.08969323526598884,0.09573239088802885,0.00455879343530968,0.0,0
0.10292050213176315,0.09740444721541723,0.0052958301698771,0.0,0
0.10648774625787794,0.09895618117274636,0.006464385096800272,0.0,0
0.09569456862707282,0.09950904760452872,0.006028916548718906,0.0,0
0.10518558653870366,0.09999632776428129,0.006360449089825228,0.0,0
0.0890141431841181,0.09986050934790715,0.006582385479969475,0.0,0
0.0946714957799414,0.09821070807754279,0.006642169492678839,0.0,0
0.09858786698870534,0.09663073222370826,0.005286650114380754,0.0,0
0.09437158670911915,0.09636613584011752,0.0053594892873255464,0.0,0
0.08867255959235412,0.09306353045084761,0.0037548107854849634,0.0,0
0.09472336427543575,0.09420537466911115,0.0031727429826368687,0.0,0
0.10082147032457796,0.09543536957803847,0.004155057294953876,0.0,0
0.11717164679680703,0.0991521255396588,0.009795699450651204,0.0,0
0.11082451276335234,0.10244271075050544,0.01038296639191108,0.0,0
0.09353220945891219,0.10341464072381705,0.009209632853288088,0.0,0
0.10076212248748774,0.10462239236622743,0.008346148009770295,0.0,0
0.10821306682369539,0.10610071166605092,0.008195239202569087,0.0,0
0.10178971816472476,0.10302432593963448,0.006074669415650513,0.0,0
0.1028603979378975,0.10143150297454354,0.004711827150086146,0.0,0
0.11146618495858501,0.10501829807447809,0.004122549805438947,0.0,0
0.10895154119250536,0.1066561818154816,0.0037126577958282495,0.0,0
0.1022900332696061,0.10547157510466373,0.003963383313380067,0.0,0
0.1238887643586533,0.10989138434344944,0.007829498801311764,0.0,0
0.1027900073196467,0.1098773062197993,0.007842181485148396,0.0,0
0.10675085388227219,0.10893424000453673,0.007877846804431227,0.0,0
0.11388946554571924,0.1099218248751795,0.008123788436680345,0.0,0
0.10482294839076853,0.110428407899412,0.007700011159860515,0.0,0
0.0987794656459028,0.1054065481568619,0.00499744219689249,0.0,0
0.11754669582451764,0.10835788585783608,0.006661187144497934,0.0,0
0.10604397742136604,0.10821651056565484,0.0067011753668413795,0.0,0
0.11723045387203816,0.10888470823091863,0.007367022079664806,0.0,0
0.08799114314289024,0.10551834718134297,0.011267176284406542,0.0,0
0.12195400735540761,0.11015325552324393,0.012264198558723585,0.0,0
0.12322128638342796,0.11128817363502601,0.013128009041061458,0.0,0
0.10269486455769192,0.11061835106229116,0.013459741174981475,0.0,0
0.11696658294267924,0.1105655768764194,0.013434205457372594,0.0,0
0.12285366119456693,0.11753808048675474,0.0077550281262443585,0.0,0
0.11993325993377352,0.11713393100242793,0.007564682367950792,0.0,0
0.12163293314659762,0.11681626035506185,0.007332157229596098,0.0,0
0.126651923988785,0.12160767224128047,0.0032044022447368695,0.0,0
0.11505151012953968,0.12122465767865256,0.0037960774415778916,0.0,0
0.11759404360753381,0.12017273416124592,0.003925455651474389,0.0,0
0.11599407120032708,0.11938489641455666,0.004274258883555145,0.0,0
